segment_idx,openarm_left_joint1,openarm_left_joint2,openarm_left_joint3,openarm_left_joint4,openarm_left_joint5,openarm_left_joint6,openarm_left_joint7,openarm_right_joint1,openarm_right_joint2,openarm_right_joint3,openarm_right_joint4,openarm_right_joint5,openarm_right_joint6,openarm_right_joint7
1,0.0029057198390365366,0.007180988625623287,0.007861862420104433,-0.00761378415394554,-0.006869174200110168,0.00390845347661523,0.009126764433458437,-0.0029057198390365366,-0.007180988625623287,-0.007861862420104433,-0.00761378415394554,0.006869174200110168,-0.00390845347661523,-0.009126764433458437
1,0.005802787334935042,0.006968646247224407,0.007924111949638296,-0.002613784153945543,-0.006963256036995651,0.004063981733989195,0.0075901881059818686,-0.005802787334935042,-0.006968646247224407,-0.007924111949638296,-0.002613784153945543,0.006963256036995651,-0.004063981733989195,-0.0075901881059818686
1,0.014493989822630535,0.006331619112027769,0.008110860538239891,0.01238621584605441,-0.007245501547652102,0.004530566506111092,0.0029804591235521828,-0.014493989822630535,-0.006331619112027769,-0.008110860538239891,0.01238621584605441,0.007245501547652102,-0.004530566506111092,-0.0029804591235521828
1,0.028979327302123006,0.005269907220033374,0.008422108185909213,0.037386215846054296,-0.007715910732079516,0.005308207792980918,-0.004702422513830619,-0.028979327302123006,-0.005269907220033374,-0.008422108185909213,0.037386215846054296,0.007715910732079516,-0.005308207792980918,0.004702422513830619
1,0.049258799773412416,0.003783510571241223,0.00885785489264626,0.07238621584605406,-0.008374483590277898,0.00639690559459867,-0.015458456806166521,-0.049258799773412416,-0.003783510571241223,-0.00885785489264626,0.07238621584605406,0.008374483590277898,-0.00639690559459867,0.015458456806166521
1,0.0753324025854342,0.001872429506554013,0.00941810055851323,0.11738620781885967,-0.00922121997120461,0.007796659661273251,-0.029287641286576245,-0.0753324025854342,-0.001872429506554013,-0.00941810055851323,0.11738620781885967,0.00922121997120461,-0.007796659661273251,0.029287641286576245
1,0.10720013087025884,-0.0004633356172303152,0.010102845078912508,0.17238618336299363,-0.01025611971677437,0.009507469731671228,-0.04618997337315752,-0.10720013087025884,0.0004633356172303152,-0.010102845078912508,0.17238618336299363,0.01025611971677437,-0.009507469731671228,0.04618997337315752
1,0.14486198995452865,-0.003223785190531344,0.010912088568298105,0.23738615167161808,-0.011479182999969091,0.0115293360917519,-0.06616545589110942,-0.14486198995452865,0.003223785190531344,-0.010912088568298105,0.23738615167161808,0.011479182999969091,-0.0115293360917519,0.06616545589110942
1,0.18831797757008442,-0.006408919047102925,0.011845830977933893,0.3123861088301553,-0.012890409747130644,0.013862258619749778,-0.08921408763742243,-0.18831797757008442,0.006408919047102925,-0.011845830977933893,0.3123861088301553,0.012890409747130644,-0.013862258619749778,0.08921408763742243
1,0.23756809210953975,-0.010018737069130666,0.012904072273281829,0.3973860520644442,-0.014489799906059392,0.01650623722937277,-0.11533586775955448,-0.23756809210953975,0.010018737069130666,-0.012904072273281829,0.3973860520644442,0.014489799906059392,-0.01650623722937277,0.11533586775955448
